Post ID,Message,Created Time,Attachments,Likes Count,Reactions,Shares Count,Comments Count,Views Count,Number of Fans
100391969617030_135633972758797,"🍯🧡  Plongez dans la délicieuse gourmandise des Chebakias croustillantes et dorées, sublimées par le miel de Janati's Pâtisserie. Un véritable enchantement pour les papilles ! 🍯🧡 

#Janatis #chebakia #DouceursMarocaines #maroc #rabat #harhoura",2023-02-25T13:00:05+0000,"[{'description': ""🍯🧡  Plongez dans la délicieuse gourmandise des Chebakias croustillantes et dorées, sublimées par le miel de Janati's Pâtisserie. Un véritable enchantement pour les papilles ! 🍯🧡 \n\n#Janatis #chebakia #DouceursMarocaines #maroc #rabat #harhoura"", 'media': {'image': {'height': 720, 'src': 'https://z-p3-scontent.fcmn1-4.fna.fbcdn.net/v/t39.30808-6/332644911_728099959034206_3751174055814712205_n.jpg?stp=dst-jpg_p720x720&_nc_cat=106&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeEjX2YCUTUPrHOEyRO1RoYSLkUNkRR0njcuRQ2RFHSeN8SrkHB9DBk2wXTN8bqVqnF7m0ofhWDSzLcQ_1x7Oisz&_nc_ohc=GSrUC8USIvcAX92psJR&_nc_zt=23&_nc_ht=z-p3-scontent.fcmn1-4.fna&edm=AKK4YLsEAAAA&oh=00_AfBeCBzTJbI5YcVOVSob6tvKKG2OrKJAB5Sg5ElyrmmdSQ&oe=64C98227', 'width': 720}}, 'target': {'id': '135633942758800', 'url': 'https://www.facebook.com/photo.php?fbid=135633942758800&set=a.104595589195969&type=3'}, 'type': 'photo', 'url': 'https://www.facebook.com/photo.php?fbid=135633942758800&set=a.104595589195969&type=3'}]",13,[],0,0,0,124
100391969617030_134308452891349,😍🍩🍫 Venez déguster ces délices chez Janati's  Patisserie Artisanale ! #Maroc #Harhoura #Rabat #Patisserie #Délices,2023-02-23T15:38:10+0000,"[{'media': {'image': {'height': 720, 'src': 'https://z-p3-scontent.fcmn1-4.fna.fbcdn.net/v/t15.5256-10/331364471_141245525207007_7869094270792559943_n.jpg?stp=dst-jpg_s720x720&_nc_cat=106&ccb=1-7&_nc_sid=ad6a45&_nc_eui2=AeFralEeDLVt_w-HHI5kHzEa9N-AFHxJU4j034AUfElTiBeufTAm-uckBYJhJPV54PTG077Z6AqBUDXMOMTCp89U&_nc_ohc=lIoyZjQtdBkAX_eSXvg&_nc_ht=z-p3-scontent.fcmn1-4.fna&edm=AKK4YLsEAAAA&oh=00_AfDFTsNdT7Eae48gxFYNj2-VDHYrmX-gtifFNfrXwBumMw&oe=64C8CF0B', 'width': 405}}, 'target': {'id': '1010197296624749', 'url': 'https://www.facebook.com/reel/1010197296624749/'}, 'type': 'video_inline', 'url': 'https://www.facebook.com/reel/1010197296624749/'}]",7,[],0,0,0,124
100391969617030_133874066268121,"🍵 Chaque jeudi et dimanche, dégustez notre Harira authentique chez JANATI'S ! 🤤
Riche en saveurs épicées et parfaitement satisfaisante pour un déjeuner ou un dîner délicieux. 🌟
Venez nous voir pour une pause gourmande et laissez-nous vous montrer pourquoi notre Harira est un favori de nos clients fidèles. 🙌

#harira #janatis #rabat #harhoura #maroc",2023-02-22T19:00:04+0000,"[{'description': ""🍵 Chaque jeudi et dimanche, dégustez notre Harira authentique chez JANATI'S ! 🤤\nRiche en saveurs épicées et parfaitement satisfaisante pour un déjeuner ou un dîner délicieux. 🌟\nVenez nous voir pour une pause gourmande et laissez-nous vous montrer pourquoi notre Harira est un favori de nos clients fidèles. 🙌\n\n#harira #janatis #rabat #harhoura #maroc"", 'media': {'image': {'height': 720, 'src': 'https://z-p3-scontent.fcmn1-4.fna.fbcdn.net/v/t39.30808-6/332754833_924504955394925_7579478229667457212_n.jpg?stp=dst-jpg_p720x720&_nc_cat=108&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeGmPgajFXroG9DoGVdchDVAxGVMfqv1Z0LEZUx-q_VnQhZxHrShZp4YDUvkfulZN1Aq3uRorjglBIgYbldu8H7n&_nc_ohc=EAl_MheXlxIAX-39SFu&_nc_zt=23&_nc_ht=z-p3-scontent.fcmn1-4.fna&edm=AKK4YLsEAAAA&oh=00_AfC3AYW_2aDrEQb5t-wNNglKXeWDLfsaTswhWFxiyC7AkQ&oe=64C85658', 'width': 720}}, 'target': {'id': '133874049601456', 'url': 'https://www.facebook.com/photo.php?fbid=133874049601456&set=a.104595589195969&type=3'}, 'type': 'photo', 'url': 'https://www.facebook.com/photo.php?fbid=133874049601456&set=a.104595589195969&type=3'}]",6,[],1,0,0,124
100391969617030_133380676317460,"🧁 Découvrez les délicieuses cornes de gazelle de JANATI'S 🧁

📍 La pâtisserie artisanale par excellence ! Nos cornes de gazelle sont préparées avec des ingrédients de qualité supérieure et fourrées d'une délicieuse pâte d'amandes parfumée à l'eau de fleur d'oranger. 🌸 Commandez dès maintenant chez JANATI'S pâtisserie artisanale et ajoutez une touche sucrée à votre journée ! 

#cornesdegazelle #patisserieartisanale #JANATI'S #marocainfood #gourmandise #maroc #rabat #harhoura",2023-02-21T19:00:04+0000,"[{'description': ""🧁 Découvrez les délicieuses cornes de gazelle de JANATI'S 🧁\n\n📍 La pâtisserie artisanale par excellence ! Nos cornes de gazelle sont préparées avec des ingrédients de qualité supérieure et fourrées d'une délicieuse pâte d'amandes parfumée à l'eau de fleur d'oranger. 🌸 Commandez dès maintenant chez JANATI'S pâtisserie artisanale et ajoutez une touche sucrée à votre journée ! \n\n#cornesdegazelle #patisserieartisanale #JANATI'S #marocainfood #gourmandise #maroc #rabat #harhoura"", 'media': {'image': {'height': 720, 'src': 'https://z-p3-scontent.fcmn1-2.fna.fbcdn.net/v/t39.30808-6/332574139_747284980434588_3786305723596314357_n.jpg?stp=dst-jpg_p720x720&_nc_cat=100&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeHPTJtqVRCb8Kub8QgzGNfxqEwkSbiI4b6oTCRJuIjhvuEzlEm228w7oOcTQdLUTScTB3K2fqFcYr_Fwry5lBtN&_nc_ohc=YmeglKkaDmcAX-8mxkk&_nc_zt=23&_nc_ht=z-p3-scontent.fcmn1-2.fna&edm=AKK4YLsEAAAA&oh=00_AfArdMO3PmRFeJ_9lTxTQyi2NnBz8JZwWh90D_XMX7uTAw&oe=64C8627B', 'width': 720}}, 'target': {'id': '133380662984128', 'url': 'https://www.facebook.com/photo.php?fbid=133380662984128&set=a.104595589195969&type=3'}, 'type': 'photo', 'url': 'https://www.facebook.com/photo.php?fbid=133380662984128&set=a.104595589195969&type=3'}]",5,[],0,0,0,124
100391969617030_131959376459590,"Découvrez le goût exquis de notre Sellou Prestige chez JANATI'S  ! 🧁👌

Notre Sellou Prestige est une véritable expérience gustative, une délicieuse spécialité marocaine traditionnelle qui ravira vos papilles à coup sûr. Fait à partir d'ingrédients de première qualité, notre Sellou Prestige est préparé avec soin selon des recettes familiales transmises de génération en génération.

Alors n'hésitez plus, venez déguster notre Sellou Prestige chez JANATI'S Pâtisserie Artisanale et laissez votre palais vous emmener en voyage à travers les saveurs délicieuses de notre cher Maroc. 🇲🇦💛
#marocaine #rabat #Harhoura",2023-02-18T19:00:04+0000,"[{'description': ""Découvrez le goût exquis de notre Sellou Prestige chez JANATI'S  ! 🧁👌\n\nNotre Sellou Prestige est une véritable expérience gustative, une délicieuse spécialité marocaine traditionnelle qui ravira vos papilles à coup sûr. Fait à partir d'ingrédients de première qualité, notre Sellou Prestige est préparé avec soin selon des recettes familiales transmises de génération en génération.\n\nAlors n'hésitez plus, venez déguster notre Sellou Prestige chez JANATI'S Pâtisserie Artisanale et laissez votre palais vous emmener en voyage à travers les saveurs délicieuses de notre cher Maroc. 🇲🇦💛\n#marocaine #rabat #Harhoura"", 'media': {'image': {'height': 720, 'src': 'https://z-p3-scontent.fcmn1-1.fna.fbcdn.net/v/t39.30808-6/332081643_1033137780851355_7683681830786106640_n.jpg?stp=dst-jpg_p720x720&_nc_cat=109&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeHQQcBPm3eXuvamYG0DwBx-FWmSpUzmoPEVaZKlTOag8cJ40Zdq7aAzbu7woKVJ4XYyVPVN0P1n0EAwGNdOBR0i&_nc_ohc=8vR7DXfsZBQAX8y5zZo&_nc_zt=23&_nc_ht=z-p3-scontent.fcmn1-1.fna&edm=AKK4YLsEAAAA&oh=00_AfAgc5hFfbr71sxD5I3W7KefqkD6kfPFPW7MMXfUvB5Fzg&oe=64C7DF80', 'width': 720}}, 'target': {'id': '131959359792925', 'url': 'https://www.facebook.com/photo.php?fbid=131959359792925&set=a.104595589195969&type=3'}, 'type': 'photo', 'url': 'https://www.facebook.com/photo.php?fbid=131959359792925&set=a.104595589195969&type=3'}]",11,[],0,0,0,124
100391969617030_131053719883489,"JANATI'S - Découvrez Nos Briouates amandes miel ! 🤩 Ces petits délices sucrés sont remplis d'un mélange de pâte d'amande, de miel et d'épices marocaines pour une explosion de saveurs dans chaque bouchée. 😋 😍🍯🥐 #JANATIS #patisserie #briouates #amandes #miel #rabat #harhoura",2023-02-16T19:00:11+0000,"[{'description': ""JANATI'S - Découvrez Nos Briouates amandes miel ! 🤩 Ces petits délices sucrés sont remplis d'un mélange de pâte d'amande, de miel et d'épices marocaines pour une explosion de saveurs dans chaque bouchée. 😋 😍🍯🥐 #JANATIS #patisserie #briouates #amandes #miel #rabat #harhoura"", 'media': {'image': {'height': 720, 'src': 'https://z-p3-scontent.fcmn1-3.fna.fbcdn.net/v/t39.30808-6/331715548_936493540843720_4487928688611464252_n.jpg?stp=dst-jpg_p720x720&_nc_cat=111&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeF5tivITSvTD3f5h1V9Ej-99O8xkjhzIaH07zGSOHMhobLNsIm2DxB7wQoZ7_aIYC8hjBZmnqryo9Y_sXEkmvwd&_nc_ohc=IjifQK6w4Z0AX8v262_&_nc_zt=23&_nc_ht=z-p3-scontent.fcmn1-3.fna&edm=AKK4YLsEAAAA&oh=00_AfCGtLkNiGvzQQ6V7qrxxrXKQLUnTbhJ2spPvChg3LYHKg&oe=64C83FBF', 'width': 720}}, 'target': {'id': '131053699883491', 'url': 'https://www.facebook.com/photo.php?fbid=131053699883491&set=a.104595589195969&type=3'}, 'type': 'photo', 'url': 'https://www.facebook.com/photo.php?fbid=131053699883491&set=a.104595589195969&type=3'}]",5,[],1,0,0,124
100391969617030_129493650039496,"💕🎂 Chez JANATI'S pâtisserie artisanale, nous voulons que vous vous sentiez aimés et choyés tous les jours de l'année. C'est pourquoi nous avons créé ces délicieux sablés coeur artisanaux. Laissez-les vous charmer avec leur texture fondante et leur saveur irrésistible. Venez les déguster chez nous ou commandez-les et sentez l'amour dans chaque bouchée! 💖""",2023-02-13T16:00:06+0000,"[{'description': '💕🎂 Chez JANATI\'S pâtisserie artisanale, nous voulons que vous vous sentiez aimés et choyés tous les jours de l\'année. C\'est pourquoi nous avons créé ces délicieux sablés coeur artisanaux. Laissez-les vous charmer avec leur texture fondante et leur saveur irrésistible. Venez les déguster chez nous ou commandez-les et sentez l\'amour dans chaque bouchée! 💖""', 'media': {'image': {'height': 720, 'src': 'https://z-p3-scontent.fcmn1-4.fna.fbcdn.net/v/t39.30808-6/330956413_1383590979057479_4008595561413706288_n.jpg?stp=dst-jpg_p720x720&_nc_cat=110&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeGk9-ZOmtr2IGayJl2M8pjBeoZ_3u5-k4x6hn_e7n6TjAXcAx5777k-E-oLnW8GiorRQQjAsEwVsU8LDAFii4B4&_nc_ohc=Ar56agtATfYAX8vCwLu&_nc_zt=23&_nc_ht=z-p3-scontent.fcmn1-4.fna&edm=AKK4YLsEAAAA&oh=00_AfCspNhPiYWWyhf0Sh5E9wJFtEzEdaFt3BgmR-Q-baB3sA&oe=64C7F171', 'width': 720}}, 'target': {'id': '129493623372832', 'url': 'https://www.facebook.com/photo.php?fbid=129493623372832&set=a.104595589195969&type=3'}, 'type': 'photo', 'url': 'https://www.facebook.com/photo.php?fbid=129493623372832&set=a.104595589195969&type=3'}]",6,[],0,0,0,124
100391969617030_127558800232981,"Chez Janati’s, nous aimons les amandes et nous les utilisons dans de nombreuses de nos délicieuses recettes. Mais saviez-vous que les amandes sont également très bénéfiques pour votre santé ? Voici les 5 raisons pour lesquelles vous devriez inclure plus d'amandes dans votre alimentation :

1. Riches en nutriments : Les amandes sont riches en protéines, en graisses saines, en fibres, en vitamines et en minéraux.
2. Améliorent la santé cardiovasculaire : Les graisses monoinsaturées et les antioxydants présents dans les amandes peuvent aider à réduire le risque de maladies cardiovasculaires.
3. Soutiennent la perte de poids : Les amandes peuvent aider à contrôler les fringales et à maintenir un poids santé en fournissant une source de protéines et de graisses saines.
4. Améliorent la santé cérébrale : Les amandes sont riches en vitamines B et en acides gras oméga-3, qui peuvent aider à améliorer la santé cérébrale et la mémoire.
5. Protègent la peau : Les antioxydants et les vitamines dans les amandes peuvent aider à protéger votre peau contre les dommages causés par les radicaux libres et à améliorer son aspect général.

Venez chez Janati’s Patisserie Artisanale pour déguster nos délicieuses recettes à base d'amandes ! #Maroc #Harhoura #Rabat #Amandes #Santé",2023-02-09T14:47:27+0000,"[{'description': ""Chez Janati’s, nous aimons les amandes et nous les utilisons dans de nombreuses de nos délicieuses recettes. Mais saviez-vous que les amandes sont également très bénéfiques pour votre santé ? Voici les 5 raisons pour lesquelles vous devriez inclure plus d'amandes dans votre alimentation :\n\n1. Riches en nutriments : Les amandes sont riches en protéines, en graisses saines, en fibres, en vitamines et en minéraux.\n2. Améliorent la santé cardiovasculaire : Les graisses monoinsaturées et les antioxydants présents dans les amandes peuvent aider à réduire le risque de maladies cardiovasculaires.\n3. Soutiennent la perte de poids : Les amandes peuvent aider à contrôler les fringales et à maintenir un poids santé en fournissant une source de protéines et de graisses saines.\n4. Améliorent la santé cérébrale : Les amandes sont riches en vitamines B et en acides gras oméga-3, qui peuvent aider à améliorer la santé cérébrale et la mémoire.\n5. Protègent la peau : Les antioxydants et les vitamines dans les amandes peuvent aider à protéger votre peau contre les dommages causés par les radicaux libres et à améliorer son aspect général.\n\nVenez chez Janati’s Patisserie Artisanale pour déguster nos délicieuses recettes à base d'amandes ! #Maroc #Harhoura #Rabat #Amandes #Santé"", 'media': {'image': {'height': 720, 'src': 'https://z-p3-scontent.fcmn1-3.fna.fbcdn.net/v/t39.30808-6/328745237_1145650499478324_2271942121828323461_n.jpg?stp=dst-jpg_p720x720&_nc_cat=111&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeH8nuKimJd0ZwpkImBcjhJJFDNZYQsO6NgUM1lhCw7o2KOMMDfoqpboR7K9V5q8QUc0d899tYYDnUXsWH4Wt-9T&_nc_ohc=zhhyR89m4oMAX-i2vOu&_nc_zt=23&_nc_ht=z-p3-scontent.fcmn1-3.fna&edm=AKK4YLsEAAAA&oh=00_AfDlPgL50qnDjVn9xm9tQbNhM5ftmGIngiif1hP7LZKq5Q&oe=64C8FC8A', 'width': 1280}}, 'target': {'id': '127558093566385', 'url': 'https://www.facebook.com/photo.php?fbid=127558093566385&set=a.104595589195969&type=3'}, 'type': 'photo', 'url': 'https://www.facebook.com/photo.php?fbid=127558093566385&set=a.104595589195969&type=3'}]",5,[],0,0,0,124
100391969617030_124245243897670,"Bienvenu chez JANATI'S, Imane Kachmouni",2023-02-03T14:08:02+0000,"[{'media': {'image': {'height': 720, 'src': 'https://z-p3-scontent.fcmn1-1.fna.fbcdn.net/v/t15.5256-10/328934946_1305763313313962_1848902766198322025_n.jpg?stp=dst-jpg_s720x720&_nc_cat=107&ccb=1-7&_nc_sid=ad6a45&_nc_eui2=AeG4IqHN68T6CTyG4oOu5kdCJmq7Bq3Yvp8marsGrdi-n7t5J87FAvBnRDM6feTmeENibBAEXJuGODgC4v3uBMMZ&_nc_ohc=w_RByyLE-s4AX-1L4Bc&_nc_ht=z-p3-scontent.fcmn1-1.fna&edm=AKK4YLsEAAAA&oh=00_AfAlPlQRqxr5UGfidPQEQ7gEtPHaF4yJfjyOsitgsslwLw&oe=64C80E4E', 'width': 405}}, 'target': {'id': '3235188186745541', 'url': 'https://www.facebook.com/reel/3235188186745541/'}, 'type': 'video_inline', 'url': 'https://www.facebook.com/reel/3235188186745541/'}]",4,[],1,0,0,124
100391969617030_123920747263453,"Bonjour à tous ! Chez Janati's, nous sommes fiers de vous proposer chaque jeudi et dimanche notre délicieuse #Harira. faite avec soin, idéale pour vous réchauffer en cette saison froide. Commandez dès maintenant en nous contactant sur notre numéro WhatsApp 06 600 23 403, vous ne serez pas déçus ! #harhoura #rabat #maroc",2023-02-02T21:36:49+0000,"[{'media': {'image': {'height': 720, 'src': 'https://z-p3-scontent.fcmn1-1.fna.fbcdn.net/v/t15.5256-10/328905430_1354153822008823_438228576433083996_n.jpg?stp=dst-jpg_s720x720&_nc_cat=102&ccb=1-7&_nc_sid=ad6a45&_nc_eui2=AeEBdwq0X9ad33X9ns4U5JrikdNTpTD2ViSR01OlMPZWJBscTGgI2SIoJh6BNl9jcGDXatxE0MPGds5LRJYfMH_n&_nc_ohc=jeR7JSEiKFUAX_RGUHp&_nc_ht=z-p3-scontent.fcmn1-1.fna&edm=AKK4YLsEAAAA&oh=00_AfBxQzwBxUr2sC_pkNaCxSQJHACVRp4Z9QV_700um6PnnQ&oe=64C8C265', 'width': 405}}, 'target': {'id': '533483375427045', 'url': 'https://www.facebook.com/reel/533483375427045/'}, 'type': 'video_inline', 'url': 'https://www.facebook.com/reel/533483375427045/'}]",3,[],0,0,0,124
100391969617030_120981534224041,"Vous cherchez un accompagnement parfait pour notre délicieuse HARIRA?  😋
La Chebakia est la réponse! Faite à partir de graines de sésame, d'amande et d'épices savoureuses, notre spécialité est l'incontournable choix. 

Nous répétons chaque jour notre recette traditionnelle pour vous offrir un produit ultra frais et délicieux. Commandez dès maintenant en nous contactant sur notre 
numéro WhatsApp 06 600 23 403 📞
et découvrez pourquoi la Chebakia est l'un de nos produits phares. #Chebakia #Hariara #Harhoura  #rabat  #maroc """,2023-01-28T12:01:27+0000,"[{'description': 'Vous cherchez un accompagnement parfait pour notre délicieuse HARIRA?  😋\nLa Chebakia est la réponse! Faite à partir de graines de sésame, d\'amande et d\'épices savoureuses, notre spécialité est l\'incontournable choix. \n\nNous répétons chaque jour notre recette traditionnelle pour vous offrir un produit ultra frais et délicieux. Commandez dès maintenant en nous contactant sur notre \nnuméro WhatsApp 06 600 23 403 📞\net découvrez pourquoi la Chebakia est l\'un de nos produits phares. #Chebakia #Hariara #Harhoura  #rabat  #maroc ""', 'media': {'image': {'height': 722, 'src': 'https://z-p3-scontent.fcmn1-4.fna.fbcdn.net/v/t39.30808-6/326970834_2397432420406978_1982146412218738954_n.jpg?stp=dst-jpg_p720x720&_nc_cat=106&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeF5TNz7kcSUvMJOZvZtoqqC2qGdKXz8Or3aoZ0pfPw6vcpYWWpRt9lGHZv5IRpEPWItLk5OrZufpBIJDmSBEk9R&_nc_ohc=saOvjygkfh8AX-weVCH&_nc_zt=23&_nc_ht=z-p3-scontent.fcmn1-4.fna&edm=AKK4YLsEAAAA&oh=00_AfCIUP60mn2X2MfZP13UcACOQZjQhzlNDkNp070ln4Efkg&oe=64C7DCE6', 'width': 720}}, 'target': {'id': '120943527561175', 'url': 'https://www.facebook.com/photo.php?fbid=120943527561175&set=a.104595589195969&type=3'}, 'type': 'photo', 'url': 'https://www.facebook.com/photo.php?fbid=120943527561175&set=a.104595589195969&type=3'}]",4,[],0,0,0,124
100391969617030_117458147909713,"❤️ Bonjour à tous ! Chez Janati's, nous sommes fiers de vous proposer chaque jeudi et dimanche notre délicieuse Harira. faite avec soin, idéale pour vous réchauffer en cette saison froide. Commandez dès maintenant en nous contactant sur notre numéro WhatsApp 06 600 23 403, vous ne serez pas déçus ! Made With L❤️ve
#harira #janatis #harhoura #Temara #rabat",2023-01-24T14:08:52+0000,"[{'description': ""❤️ Bonjour à tous ! Chez Janati's, nous sommes fiers de vous proposer chaque jeudi et dimanche notre délicieuse Harira. faite avec soin, idéale pour vous réchauffer en cette saison froide. Commandez dès maintenant en nous contactant sur notre numéro WhatsApp 06 600 23 403, vous ne serez pas déçus ! Made With L❤️ve\n#harira #janatis #harhoura #Temara #rabat"", 'media': {'image': {'height': 720, 'src': 'https://z-p3-scontent.fcmn1-4.fna.fbcdn.net/v/t39.30808-6/327264049_556816506381661_2280417793678097730_n.jpg?stp=dst-jpg_p720x720&_nc_cat=108&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeEcyKoXicMPQYEJJs_u467pyzFFjwRRtgrLMUWPBFG2CvlZDKsVd-DnPtMdbXpctHFj8lDpyq53Mslqfs-pxnFU&_nc_ohc=UAoQmG2EHvwAX8Wz-P_&_nc_oc=AQntAFQtZdnMQe4IZj0xSlA8xXWlL5k-1jN3vrUPpmq0195K2zpr_izUhRdby6gAF-8&_nc_zt=23&_nc_ht=z-p3-scontent.fcmn1-4.fna&edm=AKK4YLsEAAAA&oh=00_AfBfg4IATPJaxd7fdKVnfnrNUi9PA6_PD8XL6QuxLv7lMQ&oe=64C839F3', 'width': 720}}, 'target': {'id': '117454131243448', 'url': 'https://www.facebook.com/photo.php?fbid=117454131243448&set=a.104595589195969&type=3'}, 'type': 'photo', 'url': 'https://www.facebook.com/photo.php?fbid=117454131243448&set=a.104595589195969&type=3'}]",4,[],1,0,0,124
100391969617030_114457791543082,"😋😋 Régalez vos invités avec nos plats #marocains authentiques! Commandez notre Bastilla et notre tajine de veau spécial pour une soirée mémorable. Faites votre commande maintenant et faites de votre prochaine réception un succès.
Info & Commande Whatsapp 📞 06 600 23 403 
"" #Bastilla #Tajine #PlatsMarocains #soiréeréussie😀🎉😊  #Harhoura #Temara #Rabat",2023-01-21T09:48:12+0000,"[{'media': {'image': {'height': 720, 'src': 'https://z-p3-scontent.fcmn1-1.fna.fbcdn.net/v/t39.30808-6/326636478_904231287665273_2042642315229104824_n.jpg?stp=dst-jpg_p720x720&_nc_cat=107&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeGHEUixtleJyBy-IsHGQ70947iXpia4UzbjuJemJrhTNvFEABfAlcP5zENAyeMxFv6pvqhOPE8jqqqInXxgGazl&_nc_ohc=vevh_W-L3QYAX9ohBS4&_nc_zt=23&_nc_ht=z-p3-scontent.fcmn1-1.fna&edm=AKK4YLsEAAAA&oh=00_AfBLUsoDGm1dM8fVzUei-9yfgJBSfY5D01BZPPhmDkoT5g&oe=64C8ED36', 'width': 720}}, 'subattachments': {'data': [{'media': {'image': {'height': 720, 'src': 'https://z-p3-scontent.fcmn1-1.fna.fbcdn.net/v/t39.30808-6/326636478_904231287665273_2042642315229104824_n.jpg?stp=dst-jpg_p720x720&_nc_cat=107&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeGHEUixtleJyBy-IsHGQ70947iXpia4UzbjuJemJrhTNvFEABfAlcP5zENAyeMxFv6pvqhOPE8jqqqInXxgGazl&_nc_ohc=vevh_W-L3QYAX9ohBS4&_nc_zt=23&_nc_ht=z-p3-scontent.fcmn1-1.fna&edm=AKK4YLsEAAAA&oh=00_AfBLUsoDGm1dM8fVzUei-9yfgJBSfY5D01BZPPhmDkoT5g&oe=64C8ED36', 'width': 720}}, 'target': {'id': '114450564877138', 'url': 'https://www.facebook.com/photo.php?fbid=114450564877138&set=a.104595589195969&type=3'}, 'type': 'photo', 'url': 'https://www.facebook.com/photo.php?fbid=114450564877138&set=a.104595589195969&type=3'}, {'media': {'image': {'height': 720, 'src': 'https://z-p3-scontent.fcmn1-4.fna.fbcdn.net/v/t39.30808-6/326598290_1555088408321286_6403958504560786565_n.jpg?stp=dst-jpg_p720x720&_nc_cat=106&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeEFUFQvaFXZS82iQOUr9BJqYtcHjzMLZDFi1wePMwtkMZnZZvQkRvY6ujt4vEXSjic7KgirEXqFkqj4ivW3i4FO&_nc_ohc=uPZT_gluhJMAX8RlhLf&_nc_zt=23&_nc_ht=z-p3-scontent.fcmn1-4.fna&edm=AKK4YLsEAAAA&oh=00_AfB6fWZKOW4zMejMlvi6RjM4cfDGsutsGZgqtdMywRtsGQ&oe=64C9B241', 'width': 720}}, 'target': {'id': '114450621543799', 'url': 'https://www.facebook.com/photo.php?fbid=114450621543799&set=a.104595589195969&type=3'}, 'type': 'photo', 'url': 'https://www.facebook.com/photo.php?fbid=114450621543799&set=a.104595589195969&type=3'}]}, 'target': {'id': '114457791543082', 'url': 'https://www.facebook.com/245871311735062/posts/114457791543082'}, 'title': ""Photos de la publication de Janati's"", 'type': 'album', 'url': 'https://www.facebook.com/245871311735062/posts/114457791543082'}]",6,[],1,0,0,124
100391969617030_113081805014014,,2023-01-19T20:06:05+0000,"[{'media': {'image': {'height': 720, 'src': 'https://z-p3-scontent.fcmn1-4.fna.fbcdn.net/v/t15.5256-10/325609052_1831651437234330_1867396464708692381_n.jpg?stp=dst-jpg_s720x720&_nc_cat=108&ccb=1-7&_nc_sid=ad6a45&_nc_eui2=AeHj2yM62fUcqht8CgzMRIs9gbSvCUnYKYiBtK8JSdgpiGPUBhPrXhDXDikLSuKtB_rxyfTvS2UI95kAmxAK8e3P&_nc_ohc=cS4aMyAVijMAX9OxOY0&_nc_ht=z-p3-scontent.fcmn1-4.fna&edm=AKK4YLsEAAAA&oh=00_AfDa3g_oXPkV3U9y3Qx6zEvHsJ63XCCzJpp5AASA9U0b4Q&oe=64C89A2F', 'width': 405}}, 'target': {'id': '616523123526382', 'url': 'https://www.facebook.com/reel/616523123526382/'}, 'type': 'video_inline', 'url': 'https://www.facebook.com/reel/616523123526382/'}]",4,[],0,0,0,124
100391969617030_110912581897603,"Quel est votre préférence entre le  #PetitPain ou le #Croissant? Faites-nous savoir dans les commentaires! Commandez dès maintenant sur WhatsApp en cliquant sur le lien dans notre bio et faites-vous livrer à #Harhoura, #Temara ou #Rabat.
Cordialement 
Janati's",2023-01-17T12:47:44+0000,"[{'description': ""Quel est votre préférence entre le  #PetitPain ou le #Croissant? Faites-nous savoir dans les commentaires! Commandez dès maintenant sur WhatsApp en cliquant sur le lien dans notre bio et faites-vous livrer à #Harhoura, #Temara ou #Rabat.\nCordialement \nJanati's"", 'description_tags': [{'id': '6074818159231638', 'length': 8, 'name': ""Janati's"", 'offset': 252, 'type': 'user'}], 'media': {'image': {'height': 720, 'src': 'https://z-p3-scontent.fcmn1-1.fna.fbcdn.net/v/t39.30808-6/326123695_9345666822125951_6701889053248381117_n.jpg?stp=dst-jpg_p720x720&_nc_cat=104&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeEGXtHQXATGSrMhL__HqJWs0uZdC7BQEhHS5l0LsFASEb8EYHGsFrSs-QNT7OsBMnlhfKKgAnRa_z1vaVOTY4No&_nc_ohc=SSI7UhZcS5kAX_lNQTP&_nc_zt=23&_nc_ht=z-p3-scontent.fcmn1-1.fna&edm=AKK4YLsEAAAA&oh=00_AfDcXmlytro9qFBEOktSO87vnQalI050XVa7NpeSy-Wf9Q&oe=64C8550B', 'width': 720}}, 'target': {'id': '110910361897825', 'url': 'https://www.facebook.com/photo.php?fbid=110910361897825&set=a.104595589195969&type=3'}, 'type': 'photo', 'url': 'https://www.facebook.com/photo.php?fbid=110910361897825&set=a.104595589195969&type=3'}]",9,[],0,1,0,124
